Force,Compressive stress,Compressive strain (Displacement)
"387.3196","0.0476","5714816614400.0000"
"387.3879","0.0476","5715816857600.0000"
"387.4547","0.0476","5716816691200.0000"
"387.5203","0.0476","5717816524800.0000"
"387.5854","0.0476","5718815948800.0000"
"387.6500","0.0476","5719816192000.0000"
"387.7140","0.0476","5720815616000.0000"
"387.7774","0.0476","5721815449600.0000"
"387.8400","0.0477","5722815692800.0000"
"387.9023","0.0477","5723815526400.0000"
"387.9651","0.0477","5724815769600.0000"
"388.0289","0.0477","5725815603200.0000"
"388.0942","0.0477","5726815436800.0000"
"388.1613","0.0477","5727815680000.0000"
"388.2307","0.0477","5728815513600.0000"
"388.3020","0.0477","5729815756800.0000"
"388.3747","0.0477","5730815590400.0000"
"388.4482","0.0477","5731815833600.0000"
"388.5221","0.0477","5732815667200.0000"
"388.5957","0.0477","5733815910400.0000"
"388.6684","0.0478","5734816563200.0000"
"388.7393","0.0478","5735816396800.0000"
"388.8078","0.0478","5736816230400.0000"
"388.8734","0.0478","5737816064000.0000"
"388.9366","0.0478","5738816716800.0000"
"388.9982","0.0478","5739816550400.0000"
"389.0593","0.0478","5740816384000.0000"
"389.1203","0.0478","5741816217600.0000"
"389.1817","0.0478","5742816460800.0000"
"389.2446","0.0478","5743816704000.0000"
"389.3094","0.0478","5744816537600.0000"
"389.3757","0.0478","5745816371200.0000"
"389.4427","0.0478","5746817024000.0000"
"389.5104","0.0479","5747816857600.0000"
"389.5788","0.0479","5748817510400.0000"
"389.6482","0.0479","5749817344000.0000"
"389.7186","0.0479","5750817587200.0000"
"389.7900","0.0479","5751817420800.0000"
"389.8617","0.0479","5752818073600.0000"
"389.9322","0.0479","5753817907200.0000"
"390.0004","0.0479","5754818150400.0000"
"390.0662","0.0479","5755818393600.0000"
"390.1302","0.0479","5756818636800.0000"
"390.1937","0.0479","5757818470400.0000"
"390.2581","0.0479","5758819123200.0000"
"390.3239","0.0480","5759819366400.0000"
"390.3912","0.0480","5760819200000.0000"
"390.4595","0.0480","5761819443200.0000"
"390.5282","0.0480","5762819276800.0000"
"390.5966","0.0480","5763819110400.0000"
"390.6641","0.0480","5764819353600.0000"
"390.7300","0.0480","5765819596800.0000"
"390.7944","0.0480","5766819430400.0000"
"390.8578","0.0480","5767819264000.0000"
"390.9207","0.0480","5768819916800.0000"
"390.9828","0.0480","5769819750400.0000"
"391.0439","0.0480","5770819584000.0000"
"391.1041","0.0481","5771819827200.0000"
"391.1638","0.0481","5772820480000.0000"
"391.2235","0.0481","5773820313600.0000"
"391.2833","0.0481","5774820556800.0000"
"391.3435","0.0481","5775820800000.0000"
"391.4039","0.0481","5776821043200.0000"
"391.4642","0.0481","5777820876800.0000"
"391.5246","0.0481","5778820710400.0000"
"391.5851","0.0481","5779821363200.0000"
"391.6458","0.0481","5780821196800.0000"
"391.7069","0.0481","5781821030400.0000"
"391.7682","0.0481","5782821273600.0000"
"391.8297","0.0481","5783821107200.0000"
"391.8912","0.0481","5784821350400.0000"
"391.9529","0.0482","5785821593600.0000"
"392.0144","0.0482","5786821836800.0000"
"392.0758","0.0482","5787821670400.0000"
"392.1375","0.0482","5788821504000.0000"
"392.2002","0.0482","5789821747200.0000"
"392.2645","0.0482","5790821990400.0000"
"392.3304","0.0482","5791821824000.0000"
"392.3977","0.0482","5792821657600.0000"
"392.4661","0.0482","5793821900800.0000"
"392.5356","0.0482","5794822144000.0000"
"392.6065","0.0482","5795821977600.0000"
"392.6779","0.0482","5796822220800.0000"
"392.7493","0.0483","5797822464000.0000"
"392.8202","0.0483","5798822707200.0000"
"392.8902","0.0483","5799822540800.0000"
"392.9591","0.0483","5800823193600.0000"
"393.0264","0.0483","5801823027200.0000"
"393.0922","0.0483","5802822860800.0000"
"393.1570","0.0483","5803823104000.0000"
"393.2213","0.0483","5804822937600.0000"
"393.2857","0.0483","5805822771200.0000"
"393.3502","0.0483","5806822604800.0000"
"393.4147","0.0483","5807823257600.0000"
"393.4797","0.0483","5808823091200.0000"
"393.5456","0.0484","5809823334400.0000"
"393.6125","0.0484","5810823577600.0000"
"393.6801","0.0484","5811823411200.0000"
"393.7481","0.0484","5812823244800.0000"
"393.8159","0.0484","5813823078400.0000"
"393.8825","0.0484","5814822912000.0000"
"393.9474","0.0484","5815823155200.0000"
"394.0104","0.0484","5816823398400.0000"
"394.0720","0.0484","5817823232000.0000"
"394.1326","0.0484","5818823475200.0000"
"394.1924","0.0484","5819823308800.0000"
"394.2514","0.0484","5820823142400.0000"
"394.3103","0.0484","5821823385600.0000"
"394.3700","0.0485","5822823628800.0000"
"394.4314","0.0485","5823823872000.0000"
"394.4950","0.0485","5824823705600.0000"
"394.5608","0.0485","5825823948800.0000"
"394.6281","0.0485","5826823782400.0000"
"394.6963","0.0485","5827823616000.0000"
"394.7648","0.0485","5828823449600.0000"
"394.8334","0.0485","5829823692800.0000"
"394.9018","0.0485","5830823526400.0000"
"394.9698","0.0485","5831823360000.0000"
"395.0373","0.0485","5832823193600.0000"
"395.1039","0.0485","5833823846400.0000"
"395.1694","0.0486","5834823680000.0000"
"395.2341","0.0486","5835823513600.0000"
"395.2982","0.0486","5836823347200.0000"
"395.3625","0.0486","5837823590400.0000"
"395.4272","0.0486","5838823424000.0000"
"395.4927","0.0486","5839823257600.0000"
"395.5587","0.0486","5840823091200.0000"
"395.6247","0.0486","5841823334400.0000"
"395.6906","0.0486","5842823168000.0000"
"395.7561","0.0486","5843823001600.0000"
"395.8207","0.0486","5844823244800.0000"
"395.8840","0.0486","5845823488000.0000"
"395.9460","0.0486","5846823321600.0000"
"396.0071","0.0487","5847823155200.0000"
"396.0682","0.0487","5848822988800.0000"
"396.1295","0.0487","5849823232000.0000"
"396.1909","0.0487","5850823065600.0000"
"396.2521","0.0487","5851822899200.0000"
"396.3127","0.0487","5852822732800.0000"
"396.3732","0.0487","5853822976000.0000"
"396.4338","0.0487","5854822809600.0000"
"396.4948","0.0487","5855823052800.0000"
"396.5558","0.0487","5856822886400.0000"
"396.6167","0.0487","5857823129600.0000"
"396.6772","0.0487","5858822963200.0000"
"396.7377","0.0487","5859822387200.0000"
"396.7990","0.0488","5860822220800.0000"
"396.8609","0.0488","5861822054400.0000"
"396.9231","0.0488","5862822297600.0000"
"396.9853","0.0488","5863822131200.0000"
"397.0475","0.0488","5864821555200.0000"
"397.1100","0.0488","5865821388800.0000"
"397.1719","0.0488","5866821632000.0000"
"397.2324","0.0488","5867821465600.0000"
"397.2915","0.0488","5868821299200.0000"
"397.3505","0.0488","5869821132800.0000"
"397.4104","0.0488","5870821376000.0000"
"397.4717","0.0488","5871821209600.0000"
"397.5341","0.0488","5872821043200.0000"
"397.5971","0.0488","5873820876800.0000"
"397.6597","0.0489","5874820710400.0000"
"397.7216","0.0489","5875820544000.0000"
"397.7827","0.0489","5876820377600.0000"
"397.8425","0.0489","5877820620800.0000"
"397.9012","0.0489","5878820454400.0000"
"397.9591","0.0489","5879820697600.0000"
"398.0170","0.0489","5880820531200.0000"
"398.0746","0.0489","5881820364800.0000"
"398.1317","0.0489","5882820608000.0000"
"398.1875","0.0489","5883820441600.0000"
"398.2424","0.0489","5884819865600.0000"
"398.2972","0.0489","5885819699200.0000"
"398.3533","0.0489","5886819532800.0000"
"398.4116","0.0489","5887819776000.0000"
"398.4714","0.0490","5888820019200.0000"
"398.5323","0.0490","5889819852800.0000"
"398.5934","0.0490","5890819686400.0000"
"398.6549","0.0490","5891819520000.0000"
"398.7164","0.0490","5892819353600.0000"
"398.7779","0.0490","5893819596800.0000"
"398.8395","0.0490","5894819430400.0000"
"398.9013","0.0490","5895819673600.0000"
"398.9633","0.0490","5896819507200.0000"
"399.0249","0.0490","5897819340800.0000"
"399.0855","0.0490","5898819174400.0000"
"399.1450","0.0490","5899819417600.0000"
"399.2037","0.0490","5900820070400.0000"
"399.2626","0.0491","5901819904000.0000"
"399.3222","0.0491","5902819737600.0000"
"399.3826","0.0491","5903819980800.0000"
"399.4438","0.0491","5904819814400.0000"
"399.5059","0.0491","5905819648000.0000"
"399.5685","0.0491","5906819891200.0000"
"399.6313","0.0491","5907819724800.0000"
"399.6942","0.0491","5908819558400.0000"
"399.7574","0.0491","5909819392000.0000"
"399.8207","0.0491","5910819635200.0000"
"399.8839","0.0491","5911819468800.0000"
"399.9470","0.0491","5912819712000.0000"
"400.0102","0.0491","5913819545600.0000"
"400.0733","0.0492","5914819788800.0000"
"400.1357","0.0492","5915820032000.0000"
"400.1974","0.0492","5916819865600.0000"
"400.2590","0.0492","5917819699200.0000"
"400.3213","0.0492","5918820352000.0000"
"400.3843","0.0492","5919820185600.0000"
"400.4477","0.0492","5920820019200.0000"
"400.5107","0.0492","5921820672000.0000"
"400.5732","0.0492","5922820505600.0000"
"400.6355","0.0492","5923820339200.0000"
"400.6974","0.0492","5924820992000.0000"
"400.7586","0.0492","5925821235200.0000"
"400.8187","0.0492","5926821068800.0000"
"400.8779","0.0493","5927820902400.0000"
"400.9365","0.0493","5928821145600.0000"
"400.9947","0.0493","5929820979200.0000"
"401.0527","0.0493","5930820812800.0000"
"401.1104","0.0493","5931820646400.0000"
"401.1676","0.0493","5932820889600.0000"
"401.2242","0.0493","5933820723200.0000"
"401.2806","0.0493","5934820556800.0000"
"401.3372","0.0493","5935820800000.0000"
"401.3939","0.0493","5936821043200.0000"
"401.4507","0.0493","5937820876800.0000"
"401.5079","0.0493","5938821120000.0000"
"401.5657","0.0493","5939821363200.0000"
"401.6243","0.0493","5940821196800.0000"
"401.6838","0.0494","5941821030400.0000"
"401.7437","0.0494","5942820864000.0000"
"401.8039","0.0494","5943821107200.0000"
"401.8640","0.0494","5944820940800.0000"
"401.9233","0.0494","5945820774400.0000"
"401.9812","0.0494","5946820608000.0000"
"402.0367","0.0494","5947820851200.0000"
"402.0898","0.0494","5948821504000.0000"
"402.1412","0.0494","5949821337600.0000"
"402.1924","0.0494","5950821580800.0000"
"402.2448","0.0494","5951821004800.0000"
"402.2993","0.0494","5952820838400.0000"
"402.3559","0.0494","5953820672000.0000"
"402.4149","0.0494","5954820505600.0000"
"402.4756","0.0494","5955820748800.0000"
"402.5381","0.0495","5956820582400.0000"
"402.6019","0.0495","5957820416000.0000"
"402.6665","0.0495","5958819840000.0000"
"402.7312","0.0495","5959820492800.0000"
"402.7956","0.0495","5960820326400.0000"
"402.8599","0.0495","5961820160000.0000"
"402.9240","0.0495","5962819993600.0000"
"402.9875","0.0495","5963819827200.0000"
"403.0501","0.0495","5964819660800.0000"
"403.1118","0.0495","5965819494400.0000"
"403.1731","0.0495","5966819328000.0000"
"403.2349","0.0495","5967819161600.0000"
"403.2976","0.0495","5968819404800.0000"
"403.3611","0.0496","5969819238400.0000"
"403.4255","0.0496","5970819072000.0000"
"403.4906","0.0496","5971818905600.0000"
"403.5563","0.0496","5972819148800.0000"
"403.6223","0.0496","5973818982400.0000"
"403.6876","0.0496","5974818816000.0000"
"403.7520","0.0496","5975818649600.0000"
"403.8149","0.0496","5976818892800.0000"
"403.8767","0.0496","5977818726400.0000"
"403.9372","0.0496","5978818560000.0000"
"403.9961","0.0496","5979818393600.0000"
"404.0537","0.0496","5980817817600.0000"
"404.1106","0.0496","5981818470400.0000"
"404.1677","0.0497","5982818304000.0000"
"404.2258","0.0497","5983818137600.0000"
"404.2850","0.0497","5984818380800.0000"
"404.3452","0.0497","5985818214400.0000"
"404.4061","0.0497","5986818048000.0000"
"404.4679","0.0497","5987817881600.0000"
"404.5311","0.0497","5988817715200.0000"
"404.5958","0.0497","5989817958400.0000"
"404.6610","0.0497","5990817792000.0000"
"404.7263","0.0497","5991817625600.0000"
"404.7912","0.0497","5992817868800.0000"
"404.8554","0.0497","5993818521600.0000"
"404.9185","0.0497","5994818355200.0000"
"404.9798","0.0498","5995818188800.0000"
"405.0390","0.0498","5996818432000.0000"
"405.0971","0.0498","5997818675200.0000"
"405.1555","0.0498","5998818508800.0000"
"405.2151","0.0498","5999818752000.0000"
"405.2755","0.0498","6000818585600.0000"
"405.3361","0.0498","6001818419200.0000"
"405.3963","0.0498","6002818252800.0000"
"405.4556","0.0498","6003818086400.0000"
"405.5141","0.0498","6004818329600.0000"
"405.5716","0.0498","6005818572800.0000"
"405.6276","0.0498","6006818406400.0000"
"405.6822","0.0498","6007818649600.0000"
"405.7355","0.0498","6008818483200.0000"
"405.7880","0.0499","6009818316800.0000"
"405.8396","0.0499","6010818150400.0000"
"405.8902","0.0499","6011818393600.0000"
"405.9395","0.0499","6012818636800.0000"
"405.9884","0.0499","6013818470400.0000"
"406.0376","0.0499","6014818713600.0000"
"406.0877","0.0499","6015818547200.0000"
"406.1387","0.0499","6016818790400.0000"
"406.1905","0.0499","6017819033600.0000"
"406.2428","0.0499","6018819276800.0000"
"406.2957","0.0499","6019819110400.0000"
"406.3496","0.0499","6020818944000.0000"
"406.4048","0.0499","6021818777600.0000"
"406.4604","0.0499","6022819020800.0000"
"406.5164","0.0499","6023819264000.0000"
"406.5730","0.0500","6024819097600.0000"
"406.6304","0.0500","6025818931200.0000"
"406.6884","0.0500","6026819174400.0000"
"406.7458","0.0500","6027819008000.0000"
"406.8025","0.0500","6028818841600.0000"
"406.8589","0.0500","6029818675200.0000"
"406.9159","0.0500","6030818918400.0000"
"406.9738","0.0500","6031818752000.0000"
"407.0329","0.0500","6032818585600.0000"
"407.0927","0.0500","6033818419200.0000"
"407.1530","0.0500","6034818252800.0000"
"407.2136","0.0500","6035818086400.0000"
"407.2740","0.0500","6036817920000.0000"
"407.3338","0.0500","6037817753600.0000"
"407.3930","0.0501","6038817996800.0000"
"407.4518","0.0501","6039817830400.0000"
"407.5101","0.0501","6040817664000.0000"
"407.5682","0.0501","6041817497600.0000"
"407.6260","0.0501","6042817331200.0000"
"407.6831","0.0501","6043817574400.0000"
"407.7393","0.0501","6044817408000.0000"
"407.7950","0.0501","6045817241600.0000"
"407.8514","0.0501","6046817484800.0000"
"407.9091","0.0501","6047817318400.0000"
"407.9681","0.0501","6048817152000.0000"
"408.0286","0.0501","6049816985600.0000"
"408.0902","0.0501","6050816819200.0000"
"408.1527","0.0501","6051817062400.0000"
"408.2160","0.0502","6052816896000.0000"
"408.2793","0.0502","6053816729600.0000"
"408.3423","0.0502","6054816153600.0000"
"408.4043","0.0502","6055816396800.0000"
"408.4652","0.0502","6056816230400.0000"
"408.5250","0.0502","6057816064000.0000"
"408.5841","0.0502","6058815897600.0000"
"408.6428","0.0502","6059815731200.0000"
"408.7015","0.0502","6060815974400.0000"
"408.7605","0.0502","6061816217600.0000"
"408.8196","0.0502","6062816051200.0000"
"408.8791","0.0502","6063816294400.0000"
"408.9393","0.0502","6064816128000.0000"
"409.0001","0.0503","6065815961600.0000"
"409.0610","0.0503","6066815795200.0000"
"409.1214","0.0503","6067816448000.0000"
"409.1812","0.0503","6068816281600.0000"
"409.2402","0.0503","6069816115200.0000"
"409.2984","0.0503","6070815948800.0000"
"409.3558","0.0503","6071816601600.0000"
"409.4125","0.0503","6072816435200.0000"
"409.4687","0.0503","6073816268800.0000"
"409.5252","0.0503","6074816102400.0000"
"409.5820","0.0503","6075816755200.0000"
"409.6390","0.0503","6076816588800.0000"
"409.6960","0.0503","6077816422400.0000"
"409.7533","0.0503","6078817075200.0000"
"409.8117","0.0503","6079816908800.0000"
"409.8713","0.0504","6080816742400.0000"
"409.9319","0.0504","6081817395200.0000"
"409.9929","0.0504","6082817228800.0000"
"410.0538","0.0504","6083817472000.0000"
"410.1143","0.0504","6084817715200.0000"
"410.1741","0.0504","6085817958400.0000"
"410.2337","0.0504","6086818201600.0000"
"410.2934","0.0504","6087818444800.0000"
"410.3532","0.0504","6088819097600.0000"
"410.4131","0.0504","6089818931200.0000"
"410.4722","0.0504","6090819174400.0000"
"410.5303","0.0504","6091819417600.0000"
"410.5875","0.0504","6092819660800.0000"
"410.6443","0.0505","6093820313600.0000"
"410.7015","0.0505","6094820556800.0000"
"410.7598","0.0505","6095820390400.0000"
"410.8193","0.0505","6096821043200.0000"
"410.8797","0.0505","6097821286400.0000"
"410.9402","0.0505","6098821120000.0000"
"411.0001","0.0505","6099821772800.0000"
"411.0588","0.0505","6100822016000.0000"
"411.1160","0.0505","6101822259200.0000"
"411.1712","0.0505","6102822502400.0000"
"411.2246","0.0505","6103822336000.0000"
"411.2772","0.0505","6104822579200.0000"
"411.3295","0.0505","6105823232000.0000"
"411.3817","0.0505","6106823065600.0000"
"411.4342","0.0505","6107823308800.0000"
"411.4868","0.0506","6108823552000.0000"
"411.5394","0.0506","6109823795200.0000"
"411.5922","0.0506","6110823628800.0000"
"411.6460","0.0506","6111823872000.0000"
"411.7014","0.0506","6112824115200.0000"
"411.7586","0.0506","6113824358400.0000"
"411.8171","0.0506","6114824601600.0000"
"411.8763","0.0506","6115825254400.0000"
"411.9354","0.0506","6116825088000.0000"
"411.9940","0.0506","6117824921600.0000"
"412.0517","0.0506","6118825164800.0000"
"412.1084","0.0506","6119824998400.0000"
"412.1645","0.0506","6120824832000.0000"
"412.2202","0.0506","6121825484800.0000"
"412.2755","0.0507","6122825318400.0000"
"412.3297","0.0507","6123825152000.0000"
"412.3830","0.0507","6124824985600.0000"
"412.4359","0.0507","6125824819200.0000"
"412.4889","0.0507","6126825062400.0000"
"412.5426","0.0507","6127825305600.0000"
"412.5969","0.0507","6128824729600.0000"
"412.6515","0.0507","6129824563200.0000"
"412.7066","0.0507","6130824806400.0000"
"412.7625","0.0507","6131824640000.0000"
"412.8188","0.0507","6132824473600.0000"
"412.8751","0.0507","6133824307200.0000"
"412.9311","0.0507","6134824550400.0000"
"412.9869","0.0507","6135824384000.0000"
"413.0433","0.0507","6136824217600.0000"
"413.1003","0.0508","6137824460800.0000"
"413.1576","0.0508","6138824704000.0000"
"413.2147","0.0508","6139824537600.0000"
"413.2715","0.0508","6140824371200.0000"
"413.3279","0.0508","6141824204800.0000"
"413.3840","0.0508","6142824448000.0000"
"413.4404","0.0508","6143824281600.0000"
"413.4976","0.0508","6144823705600.0000"
"413.5560","0.0508","6145823539200.0000"
"413.6153","0.0508","6146823782400.0000"
"413.6753","0.0508","6147823616000.0000"
"413.7356","0.0508","6148823449600.0000"
"413.7962","0.0508","6149823692800.0000"
"413.8567","0.0508","6150823526400.0000"
"413.9168","0.0509","6151823360000.0000"
"413.9761","0.0509","6152823193600.0000"
"414.0348","0.0509","6153823027200.0000"
"414.0927","0.0509","6154822860800.0000"
"414.1498","0.0509","6155823104000.0000"
"414.2064","0.0509","6156822937600.0000"
"414.2621","0.0509","6157822771200.0000"
"414.3172","0.0509","6158822604800.0000"
"414.3719","0.0509","6159822438400.0000"
"414.4270","0.0509","6160822681600.0000"
"414.4828","0.0509","6161822515200.0000"
"414.5396","0.0509","6162822348800.0000"
"414.5975","0.0509","6163822592000.0000"
"414.6567","0.0509","6164822425600.0000"
"414.7171","0.0510","6165822259200.0000"
"414.7783","0.0510","6166822092800.0000"
"414.8397","0.0510","6167822336000.0000"
"414.9009","0.0510","6168822169600.0000"
"414.9620","0.0510","6169822003200.0000"
"415.0228","0.0510","6170821836800.0000"
"415.0830","0.0510","6171822489600.0000"
"415.1426","0.0510","6172822323200.0000"
"415.2018","0.0510","6173822156800.0000"
"415.2612","0.0510","6174821990400.0000"
"415.3213","0.0510","6175822233600.0000"
"415.3824","0.0510","6176822067200.0000"
"415.4447","0.0510","6177821900800.0000"
"415.5078","0.0510","6178821734400.0000"
"415.5713","0.0511","6179821977600.0000"
"415.6349","0.0511","6180821811200.0000"
"415.6984","0.0511","6181821644800.0000"
"415.7609","0.0511","6182821888000.0000"
"415.8221","0.0511","6183822131200.0000"
"415.8822","0.0511","6184821964800.0000"
"415.9413","0.0511","6185821798400.0000"
"415.9997","0.0511","6186821632000.0000"
"416.0576","0.0511","6187821875200.0000"
"416.1148","0.0511","6188821708800.0000"
"416.1713","0.0511","6189821542400.0000"
"416.2277","0.0511","6190820966400.0000"
"416.2849","0.0511","6191820800000.0000"
"416.3436","0.0512","6192821043200.0000"
"416.4043","0.0512","6193820876800.0000"
"416.4670","0.0512","6194821120000.0000"
"416.5310","0.0512","6195821363200.0000"
"416.5954","0.0512","6196820787200.0000"
"416.6596","0.0512","6197820620800.0000"
"416.7229","0.0512","6198820454400.0000"
"416.7854","0.0512","6199820288000.0000"
"416.8474","0.0512","6200819712000.0000"
"416.9090","0.0512","6201819955200.0000"
"416.9700","0.0512","6202819788800.0000"
"417.0300","0.0512","6203819212800.0000"
"417.0885","0.0512","6204819456000.0000"
"417.1453","0.0513","6205819699200.0000"
"417.2008","0.0513","6206819532800.0000"
"417.2564","0.0513","6207818956800.0000"
"417.3130","0.0513","6208818790400.0000"
"417.3708","0.0513","6209818624000.0000"
"417.4294","0.0513","6210818457600.0000"
"417.4882","0.0513","6211818291200.0000"
"417.5471","0.0513","6212818124800.0000"
"417.6064","0.0513","6213817958400.0000"
"417.6659","0.0513","6214817792000.0000"
"417.7250","0.0513","6215817625600.0000"
"417.7839","0.0513","6216817459200.0000"
"417.8423","0.0513","6217817292800.0000"
"417.8993","0.0513","6218817126400.0000"
"417.9539","0.0514","6219816960000.0000"
"418.0063","0.0514","6220816793600.0000"
"418.0573","0.0514","6221816627200.0000"
"418.1080","0.0514","6222816460800.0000"
"418.1595","0.0514","6223816294400.0000"
"418.2124","0.0514","6224816128000.0000"
"418.2670","0.0514","6225815961600.0000"
"418.3234","0.0514","6226815795200.0000"
"418.3811","0.0514","6227815628800.0000"
"418.4395","0.0514","6228815052800.0000"
"418.4979","0.0514","6229815296000.0000"
"418.5559","0.0514","6230815129600.0000"
"418.6137","0.0514","6231814963200.0000"
"418.6710","0.0514","6232815206400.0000"
"418.7278","0.0514","6233815040000.0000"
"418.7838","0.0515","6234814873600.0000"
"418.8388","0.0515","6235814707200.0000"
"418.8922","0.0515","6236814950400.0000"
"418.9442","0.0515","6237815603200.0000"
"418.9958","0.0515","6238815436800.0000"
"419.0486","0.0515","6239815270400.0000"
"419.1032","0.0515","6240815513600.0000"
"419.1595","0.0515","6241815347200.0000"
"419.2166","0.0515","6242815180800.0000"
"419.2735","0.0515","6243815014400.0000"
"419.3297","0.0515","6244815667200.0000"
"419.3852","0.0515","6245815500800.0000"
"419.4400","0.0515","6246815334400.0000"
"419.4945","0.0515","6247815577600.0000"
"419.5488","0.0515","6248816230400.0000"
"419.6032","0.0516","6249816064000.0000"
"419.6574","0.0516","6250816307200.0000"
"419.7111","0.0516","6251816140800.0000"
"419.7639","0.0516","6252816384000.0000"
"419.8149","0.0516","6253816217600.0000"
"419.8640","0.0516","6254816051200.0000"
"419.9120","0.0516","6255816704000.0000"
"419.9599","0.0516","6256816537600.0000"
"420.0083","0.0516","6257817190400.0000"
"420.0576","0.0516","6258817024000.0000"
"420.1081","0.0516","6259817676800.0000"
"420.1602","0.0516","6260817510400.0000"
"420.2135","0.0516","6261818163200.0000"
"420.2675","0.0516","6262819225600.0000"
"420.3217","0.0516","6263819059200.0000"
"420.3759","0.0516","6264819712000.0000"
"420.4304","0.0517","6265819545600.0000"
"420.4851","0.0517","6266819788800.0000"
"420.5399","0.0517","6267819622400.0000"
"420.5946","0.0517","6268820275200.0000"
"420.6492","0.0517","6269820108800.0000"
"420.7042","0.0517","6270819942400.0000"
"420.7605","0.0517","6271820595200.0000"
"420.8186","0.0517","6272820428800.0000"
"420.8782","0.0517","6273821081600.0000"
"420.9388","0.0517","6274821734400.0000"
"420.9996","0.0517","6275821568000.0000"
"421.0598","0.0517","6276822220800.0000"
"421.1189","0.0517","6277822464000.0000"
"421.1770","0.0517","6278822297600.0000"
"421.2351","0.0518","6279822131200.0000"
"421.2935","0.0518","6280822374400.0000"
"421.3522","0.0518","6281822208000.0000"
"421.4111","0.0518","6282822860800.0000"
"421.4703","0.0518","6283823513600.0000"
"421.5291","0.0518","6284823347200.0000"
"421.5870","0.0518","6285823180800.0000"
"421.6441","0.0518","6286823833600.0000"
"421.7006","0.0518","6287823667200.0000"
"421.7572","0.0518","6288823500800.0000"
"421.8141","0.0518","6289823744000.0000"
"421.8715","0.0518","6290824396800.0000"
"421.9291","0.0518","6291824230400.0000"
"421.9867","0.0518","6292824064000.0000"
"422.0443","0.0519","6293823897600.0000"
"422.1016","0.0519","6294824550400.0000"
"422.1582","0.0519","6295824384000.0000"
"422.2137","0.0519","6296824217600.0000"
"422.2679","0.0519","6297824051200.0000"
"422.3206","0.0519","6298823884800.0000"
"422.3720","0.0519","6299823718400.0000"
"422.4218","0.0519","6300823552000.0000"
"422.4707","0.0519","6301824204800.0000"
"422.5201","0.0519","6302824038400.0000"
"422.5711","0.0519","6303823872000.0000"
"422.6237","0.0519","6304823705600.0000"
"422.6779","0.0519","6305823539200.0000"
"422.7332","0.0519","6306823372800.0000"
"422.7892","0.0519","6307823206400.0000"
"422.8455","0.0520","6308823040000.0000"
"422.9020","0.0520","6309823692800.0000"
"422.9584","0.0520","6310823526400.0000"
"423.0145","0.0520","6311823360000.0000"
"423.0700","0.0520","6312823603200.0000"
"423.1256","0.0520","6313824256000.0000"
"423.1814","0.0520","6314824089600.0000"
"423.2371","0.0520","6315823923200.0000"
"423.2924","0.0520","6316823756800.0000"
"423.3469","0.0520","6317823590400.0000"
"423.4007","0.0520","6318823424000.0000"
"423.4540","0.0520","6319823257600.0000"
"423.5072","0.0520","6320823091200.0000"
"423.5612","0.0520","6321822924800.0000"
"423.6164","0.0520","6322822758400.0000"
"423.6724","0.0521","6323822592000.0000"
"423.7284","0.0521","6324822835200.0000"
"423.7838","0.0521","6325823488000.0000"
"423.8384","0.0521","6326823321600.0000"
"423.8924","0.0521","6327823155200.0000"
"423.9455","0.0521","6328822988800.0000"
"423.9973","0.0521","6329823641600.0000"
"424.0472","0.0521","6330823475200.0000"
"424.0955","0.0521","6331823308800.0000"
"424.1424","0.0521","6332823142400.0000"
"424.1883","0.0521","6333822976000.0000"
"424.2339","0.0521","6334822809600.0000"
"424.2800","0.0521","6335823052800.0000"
"424.3271","0.0521","6336823296000.0000"
"424.3752","0.0521","6337823129600.0000"
"424.4240","0.0521","6338822963200.0000"
"424.4729","0.0522","6339822796800.0000"
"424.5215","0.0522","6340823449600.0000"
"424.5696","0.0522","6341823283200.0000"
"424.6175","0.0522","6342823116800.0000"
"424.6653","0.0522","6343822950400.0000"
"424.7128","0.0522","6344822784000.0000"
"424.7596","0.0522","6345822617600.0000"
"424.8064","0.0522","6346822451200.0000"
"424.8535","0.0522","6347822694400.0000"
"424.9014","0.0522","6348823347200.0000"
"424.9501","0.0522","6349823180800.0000"
"424.9998","0.0522","6350823014400.0000"
"425.0504","0.0522","6351822848000.0000"
"425.1019","0.0522","6352823500800.0000"
"425.1542","0.0522","6353823334400.0000"
"425.2076","0.0522","6354823168000.0000"
"425.2619","0.0522","6355823820800.0000"
"425.3168","0.0523","6356823654400.0000"
"425.3721","0.0523","6357823488000.0000"
"425.4277","0.0523","6358823321600.0000"
"425.4833","0.0523","6359823974400.0000"
"425.5385","0.0523","6360823808000.0000"
"425.5927","0.0523","6361823641600.0000"
"425.6456","0.0523","6362823475200.0000"
"425.6973","0.0523","6363824128000.0000"
"425.7480","0.0523","6364823961600.0000"
"425.7983","0.0523","6365823795200.0000"
"425.8494","0.0523","6366823628800.0000"
"425.9022","0.0523","6367823462400.0000"
"425.9569","0.0523","6368823296000.0000"
"426.0128","0.0523","6369823129600.0000"
"426.0695","0.0523","6370823782400.0000"
"426.1270","0.0524","6371824025600.0000"
"426.1856","0.0524","6372823859200.0000"
"426.2448","0.0524","6373823692800.0000"
"426.3037","0.0524","6374823526400.0000"
"426.3616","0.0524","6375823360000.0000"
"426.4179","0.0524","6376823193600.0000"
"426.4725","0.0524","6377823027200.0000"
"426.5254","0.0524","6378823680000.0000"
